curriculum_record_id,country,curriculum_name,curriculum_version,academic_year,education_level,phase,grade,subject,subject_variant,element_code,element_name,learning_outcome_code,learning_outcome_text,learning_objective_code,learning_objective_text,topic_code,topic_name,topic_description,prerequisites,suggested_sequence,assessment_type,source_resource_id,source_document_title,source_page_start,source_page_end,official_source_url,effective_from,effective_until,verification_status,license_category,extraction_confidence,review_notes
CPM-KEHUTANAN-F,ID,Kurikulum Nasional,2026,2026/2027,SMA,F,11-12,Kehutanan,,,,CP-KEHUTANAN-F,"Pada akhir fase F, murid memiliki kemampuan sebagai berikut. 1. Inventarisasi serta Pemetaan Sumber Daya Hutan Menerapkan secara menyeluruh proses inventarisasi sumber daya hutan, mulai dari perencanaan, pelaksanaan, pengumpulan dan pengolahan data, hingga penyajian hasil dalam bentuk yang informatif, melakukan pengukuran lapangan, mengolah data spasial, serta menggunakan teknologi pemetaan dan Sistem Informasi Geografis (SIG) secara kontekstual dalam kegiatan kehutanan. 2. Pembukaan wilayah dan pemanenan hasil hutan Menerapkan prinsip dasar dan tujuan dari pembukaan wilayah serta pemanenan hasil hutan secara bertanggung jawab sesuai rencana kerja, dan menganalisis dampak",,,,,,,,,CP-000,"Capaian Pembelajaran (master), id 119",,,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,,,extracted_machine,OFFICIAL_PUBLIC_ACCESS,medium,machine-extracted phase-level CP; element tables pending
CPM-TEKNIKA-KAPAL-PENANGKAP-IKAN-F,ID,Kurikulum Nasional,2026,2026/2027,SMA,F,11-12,Teknika Kapal Penangkap Ikan,,,,CP-TEKNIKA-KAPAL-PENANGKAP-IKAN-F,"Pada akhir fase F, murid memiliki kemampuan sebagai berikut. 1. Mesin penggerak kapal penangkap ikan Menerapkan pengoperasian tenaga penggerak kapal dan perawatan motor tempel serta motor diesel. 2. Mesin bantu kapal penangkap ikan Menerapkan pengoperasian, perawatan, dan perbaikan mesin bantu (termasuk perpipaan, ketel uap dan sistem kemudi) sistem hidrolik dan peralatan penanganan hasil tangkapan serta menganalisis kerusakan dan tindakan pencegahan sesuai prosedur. 3. Listrik dan sistem kontrol kapal penangkap ikan Menerapkan pengoperasian, pemeriksaan, dan perawatan peralatan kelistrikan dan peralatan kontrol. 4. Mesin pendingin Menerapkan pengoperasian, perawatan, dan perbaikan mesin pendingin di kapal penangkap ikan mulai dari instalasi sistem refrigerasi (kompresor, kondensor, evaporator dan expansion valve ) hingga penyambungan pipa pendingin. 5. Ilmu bahan, bahan bakar dan pelumas Menganalisis bahan–bahan teknik (logam dan nonlogam), proses pembuatan logam, karakteristik bahan teknik (sifat fisika, sifat kimia dan sifat mekanis), serta bahan bakar dan pelumas mulai dari jenis, sifat, dan kegunaannya. 6. Dinas jaga Menerapkan dinas jaga mesin (pengaturan dan serah terima dinas jaga mesin) dan pembuatan laporan (pengecekan parameter, komponen-komponen, tindakan perawatan dan perbaikan) sesuai prosedur. 7. Bahan dan alat tangkap penangkap ikan",,,,,,,,,CP-000,"Capaian Pembelajaran (master), id 119",,,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,,,extracted_machine,OFFICIAL_PUBLIC_ACCESS,medium,machine-extracted phase-level CP; element tables pending
CPM-NAUTIKA-KAPAL-PENANGKAP-IKAN-F,ID,Kurikulum Nasional,2026,2026/2027,SMA,F,11-12,Nautika Kapal Penangkap Ikan,,,,CP-NAUTIKA-KAPAL-PENANGKAP-IKAN-F,"Pada akhir fase F, murid memiliki kemampuan sebagai berikut. 1. Perencanaan pelayaran Menerapkan perencanaan pelayaran dengan berbagai peta laut dan buku publikasi navigasi; membaca tanda-tanda, simbol-simbol, keterangan-keterangan di",,,,,,,,,CP-000,"Capaian Pembelajaran (master), id 119",,,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,,,extracted_machine,OFFICIAL_PUBLIC_ACCESS,medium,machine-extracted phase-level CP; element tables pending
CPM-TEKNIKA-KAPAL-NIAGA-F,ID,Kurikulum Nasional,2026,2026/2027,SMA,F,11-12,Teknika Kapal Niaga,,,,CP-TEKNIKA-KAPAL-NIAGA-F,"Pada akhir fase F, murid memiliki kemampuan sebagai berikut. 1. Dinas jaga mesin (engineering watch) Menerapkan prosedur jaga laut, jaga pelabuhan, dan jaga saat berlabuh jangkar, mulai dari serah terima jaga, pelaksanaan tugas rutin, pengisian log book , hingga penyelesaian jaga, serta menilai kesesuaiannya dengan peraturan perundang-undangan dan STCW 1978 Amandemen 2010. 2. Mesin penggerak utama (main propulsion engine)",,,,,,,,,CP-000,"Capaian Pembelajaran (master), id 119",,,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,,,extracted_machine,OFFICIAL_PUBLIC_ACCESS,medium,machine-extracted phase-level CP; element tables pending
CPM-NAUTIKA-KAPAL-NIAGA-F,ID,Kurikulum Nasional,2026,2026/2027,SMA,F,11-12,Nautika Kapal Niaga,,,,CP-NAUTIKA-KAPAL-NIAGA-F,"Pada akhir fase F, murid memiliki kemampuan sebagai berikut. 1. Ilmu pelayaran datar (terrestrial navigation) Menerapkan cara menentukan posisi kapal dengan benda-benda di darat yang meliputi proyeksi bumi, peta, sistem pelampung IALA, buku publikasi navigasi, dan buku harian kapal. 2. Sistem navigasi elektronik (electronic navigation system) Menerapkan pengoperasian navigasi elektronik untuk menentukan posisi kapal dengan menggunakan GPS, ECDIS, Navtex, AIS, RADAR, Echo-sounders, dan ARPA. 3. Sistem kemudi dan kompas (compasses and steering system) Menerapkan pengoperasian sistem kemudi dan kompas di kapal berupa penentuan arah medan magnet bumi dan penyimpangan arah kapal, penggunaan kompas magnet, kesalahan pedoman magnet, perawatan kompas magnet, koreksi kompas dan azimuth, penggunaan kompas gasing ( gyro compass ), perhitungan compass error di kapal dan sistem kemudi manual dan otomatis. 4. Meteorologi (meteorology) Menerapkan instrumen meteorologi sebagai sumber data kapal dalam pelayaran berupa susunan atmosfer bumi, jenis- jenis awan, proses pembentukan front , tekanan udara/angin, kelembaban udara, arus, perkiraan cuaca di laut, dan penggunaan skala beaufort .",,,,,,,,,CP-000,"Capaian Pembelajaran (master), id 119",,,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,,,extracted_machine,OFFICIAL_PUBLIC_ACCESS,medium,machine-extracted phase-level CP; element tables pending
CPM-BISNIS-DIGITAL-F,ID,Kurikulum Nasional,2026,2026/2027,SMA,F,11-12,Bisnis Digital,,,,CP-BISNIS-DIGITAL-F,"Pada akhir fase F, murid memiliki kemampuan sebagai berikut. 1. Marketing Menganalisis struktur dan bentuk pasar, strategi bauran pemasaran, pengembangan produk, daur hidup produk ( product life cycle /PLC), dan strategi merek ( branding ), serta menerapkan penetapan harga jual dan melakukan promosi produk. 2. Perencanaan bisnis Menerapkan analisis lingkungan bisnis, perencanaan strategi bisnis, analisis usaha, menyusun proposal usaha, dan menerapkan strategi pengembangan usaha. 3. Komunikasi bisnis",,,,,,,,,CP-000,"Capaian Pembelajaran (master), id 119",,,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,,,extracted_machine,OFFICIAL_PUBLIC_ACCESS,medium,machine-extracted phase-level CP; element tables pending
CPM-BISNIS-RITEL-F,ID,Kurikulum Nasional,2026,2026/2027,SMA,F,11-12,Bisnis Ritel,,,,CP-BISNIS-RITEL-F,"Pada akhir fase F, murid memiliki kemampuan sebagai berikut. 1. Marketing Menganalisis konsep pasar dalam pemasaran (struktur dan bentuk pasar), serta menerapkan studi kelayakan usaha, penyusunan rencana usaha (proposal usaha atau Business Model Canvas ), strategi pemasaran (Segmenting, Targeting, Positioning) , dan strategi bauran pemasaran (4P atau 7P). 2. Customer Service Menganalisis ruang lingkup customer service dan menerapkan POS (Prosedur Operasional Standar) customer service dalam handling customer dan handling complain baik secara offline maupun online . 3. Komunikasi Bisnis Menerapkan konsep komunikasi bisnis baik secara lisan maupun tertulis dalam bahasa Indonesia dan atau bahasa asing (pembuatan surat bisnis, negosiasi bisnis, presentasi bisnis). 4. Pengelolaan Bisnis Ritel Menganalisis ruang lingkup bisnis ritel; menerapkan proses bisnis ritel (ordering, receiving, warehousing, displaying, selling) , daily activity retai l, strategi bauran ritel (Produk, Harga, Promosi, Pelayanan, Fasilitas Fisik), manajemen persediaan barang dagang (pencatatan, perhitungan, dan stock opname ); serta menganalisis waralaba. 5. Visual Merchandising Mengembangkan rencana visual merchandising (planogram), serta menerapkan visual merchandising , dan evaluasi visual merchandising . 6. Pengemasan dan Pengiriman Produk Menerapkan pengemasan produk, saluran distribusi, penyusunan dokumen pengiriman produk, dan pengiriman produk. 7. Administrasi Transaksi Menganalisis transaksi serta menerapkan pengoperasian alat transaksi (mesin kasir, printer struk, EDC, barcode scanner, money detector , timbangan), layanan pembayaran",,,,,,,,,CP-000,"Capaian Pembelajaran (master), id 119",,,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,,,extracted_machine,OFFICIAL_PUBLIC_ACCESS,medium,machine-extracted phase-level CP; element tables pending
CPM-MANAJEMEN-LOGISTIK-F,ID,Kurikulum Nasional,2026,2026/2027,SMA,F,11-12,Manajemen Logistik,,,,CP-MANAJEMEN-LOGISTIK-F,"Pada akhir fase F, murid memiliki kemampuan sebagai berikut. 1. Pengelolaan administrasi umum Menerapkan korespondensi Bahasa Indonesia dan Bahasa Inggris tingkat dasar, penanganan surat ( mail handling ), penyusunan surat, akses data dan informasi di tempat kerja, pencatatan kas kecil, penyusunan jadwal kegiatan pimpinan ( daily agenda ), dan penyusunan dokumen perjalanan dinas serta akomodasi dan transportasi perjalanan dinas ( business travelling arrangement ). 2. Komunikasi di tempat kerja Menerapkan prosedur berkomunikasi melalui telepon, presentasi, serta penanganan tamu kantor ( guest handling dalam bahasa Indonesia, bahasa Inggris, dan/atau bahasa asing lainnya. 3. Pengelolaan Kearsipan Menerapkan prosedur penyimpanan arsip, penggunaan arsip, pemeliharaan arsip, penentuan masa retensi arsip, serta penyusutan arsip secara manual maupun elektronik/digital. 4. Teknologi Perkantoran Mengembangkan berbagai dokumen kantor menggunakan aplikasi perkantoran ( office software ), serta menerapkan komputasi berbasis online ( cloud computing ). 5. Pengelolaan Rapat/Pertemuan Menerapkan pengelolaan rapat/pertemuan secara online maupun offline ; mengembangkan materi presentasi, dan membuat notulen rapat. 6. Pelayanan kepada kolega dan pelanggan Menganalisis kebutuhan kolega/pelanggan dan menerapkan prosedur penanganan pelanggan serta pemrosesan keluhan kolega dan pelanggan. VI.99.",,,,,,,,,CP-000,"Capaian Pembelajaran (master), id 119",,,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,,,extracted_machine,OFFICIAL_PUBLIC_ACCESS,medium,machine-extracted phase-level CP; element tables pending
CPM-LAYANAN-PERBANKAN-F,ID,Kurikulum Nasional,2026,2026/2027,SMA,F,11-12,Layanan Perbankan,,,,CP-LAYANAN-PERBANKAN-F,"Pada akhir fase F, murid memiliki kemampuan sebagai berikut. 1. Pengelolaan Kas Menerapkan pengelolaan kas sebagai bagian dari rekonsiliasi bank. 2. Layanan Perbankan dan Keuangan Mikro Menganalisis sistem perbankan di Indonesia serta menerapkan pemasaran produk atau layanan perbankan yang terintegrasi dengan perkembangan teknologi secara komunikatif, transaksi pada Lembaga Keuangan Non Bank, dan penyusunan laporan jasa lembaga keuangan. 3. Akuntansi Perbankan dan Keuangan Mikro Menganalisis perbedaan akuntansi bank dengan akuntansi keuangan; menyusun persamaan dasar akuntansi bank; mencatat transaksi produk layanan perbankan; menerapkan siklus akuntansi perbankan; menyusun laporan akuntansi perbankan, serta menyusun Laporan keuangan Entitas Tunggal untuk Skala Usaha Mikro, Kecil, dan Menengah. 4. Komputer akuntansi Menerapkan pengoperasian aplikasi komputer akuntansi dalam menyusun Laporan Keuangan Perbankan dan Laporan Keuangan entitas tunggal skala usaha Mikro kecil dan menengah untuk mendukung pekerjaannya. 5. Perpajakan Menganalisis ketentuan umum dan tata cara perpajakan, jenis-jenis pajak, secara mandiri menghitung pajak terutang, pemenuhan kewajiban wajib pajak pribadi dan badan, penyetor pajak kurang bayar, serta menyusun laporan pajak.",,,,,,,,,CP-000,"Capaian Pembelajaran (master), id 119",,,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,,,extracted_machine,OFFICIAL_PUBLIC_ACCESS,medium,machine-extracted phase-level CP; element tables pending
CPM-LAYANAN-PERBANKAN-SYARIAH-F,ID,Kurikulum Nasional,2026,2026/2027,SMA,F,11-12,Layanan Perbankan Syariah,,,,CP-LAYANAN-PERBANKAN-SYARIAH-F,"Pada akhir fase F, murid memiliki kemampuan sebagai berikut. 1. Pengelolaan Kas Menerapkan pengelolaan kas sebagai bagian dari rekonsiliasi bank. 2. Ekonomi Islam Menganalisis prinsip dan sistem ekonomi Islam, hukum ekonomi Islam dalam bank dan industri keuangan non bank syariah, menerapkan ZISWAF, jenis-jenis akad transaksi dalam fiqih muamalah, dan menguraikan ketentuan umum dan tata cara perpajakan (KUP). 3. Layanan Lembaga Keuangan Syariah Menerapkan layanan lembaga keuangan syariah terstandar",,,,,,,,,CP-000,"Capaian Pembelajaran (master), id 119",,,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,,,extracted_machine,OFFICIAL_PUBLIC_ACCESS,medium,machine-extracted phase-level CP; element tables pending
CPM-AKUNTANSI-F,ID,Kurikulum Nasional,2026,2026/2027,SMA,F,11-12,Akuntansi,,,,CP-AKUNTANSI-F,"Pada akhir fase F, murid memiliki kemampuan sebagai berikut. 1. Akuntansi perusahaan jasa, dagang dan manufaktur Menganalisis dokumen sumber dan dokumen pendukung pada perusahaan (entitas) untuk Wajib Pajak Orang Pribadi dan Badan, baik yang telah menjadi Pengusaha Kena Pajak (PKP) maupun non-PKP, serta menerapkan proses pencatatan transaksi ke dalam jurnal umum atau khusus, pencatatan transaksi ke dalam buku pembantu kartu piutang, kartu liabilitas, dan kartu persediaan barang dagang, posting jurnal umum atau khusus ke dalam buku besar, penyusunan neraca saldo, analisis transaksi penyesuaian, posting jurnal penyesuaian ke dalam buku besar, neraca lajur ( worksheet ), laporan laba/rugi, laporan perubahan modal (perubahan ekuitas), neraca (laporan posisi keuangan), laporan arus kas, dan catatan atas laporan keuangan, jurnal penutup, posting jurnal penutup ke dalam buku besar, serta neraca saldo setelah penutupan. 2. Akuntansi lembaga/instansi pemerintah Menerapkan standar akuntansi yang digunakan lembaga atau instansi pemerintah. 3. Akuntansi keuangan Menerapkan kartu piutang, kartu liabilitas, dan kartu persediaan, dokumen kas dan setara kas, kartu aset non lancar, penyajian laporan harga pokok produk, serta analisis berbagai jenis ekuitas entitas. 4. Komputer akuntansi Menerapkan aplikasi akuntansi modern yang terintegrasi dengan sistem informasi dan teknologi, termasuk dalam penerapan sistem akuntansi untuk bisnis berbasis penjualan daring ( e-commerce ).",,,,,,,,,CP-000,"Capaian Pembelajaran (master), id 119",,,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,,,extracted_machine,OFFICIAL_PUBLIC_ACCESS,medium,machine-extracted phase-level CP; element tables pending
CPM-USAHA-LAYANAN-WISATA-F,ID,Kurikulum Nasional,2026,2026/2027,SMA,F,11-12,Usaha Layanan Wisata,,,,CP-USAHA-LAYANAN-WISATA-F,"Pada akhir fase F, murid memiliki kemampuan sebagai berikut. 1. Pemesanan dan penghitungan tarif transportasi udara, darat, dan laut Menerapkan pengelolaan reservasi transportasi udara, darat, laut, destinasi wisata dan akomodasi secara manual atau menggunakan komputer, penggunaan bahasa Inggris pada tingkat operasional dasar, penyusunan perhitungan tarif, penyiapan tiket transportasi udara domestik dan internasional, dan identifikasi dokumen perjalanan. 2. Perencanaan dan pengelolaan perjalanan wisata Mengembangkan informasi produk dan menerapkan penyediaan informasi dan saran mengenai daerah tujuan wisata, pengaturan jasa pemasok, pengembangan rencana pengemasan paket produk wisata termasuk wisata berkelanjutan menggunakan Bahasa Inggris pada tingkat operasional dasar. 3. Pengelolaan kegiatan MICE secara luring dan/atau daring Menerapkan pembuatan proposal penawaran kegiatan MICE , pengelolaan kegiatan MICE secara luring dan/atau daring, dan protokol kegiatan MICE yang sesuai dengan unggulan daerah. 4. Pemanduan wisata dan memimpin rombongan wisata Menerapkan prosedur dasar pertolongan pertama, prosedur kesehatan, keselamatan kerja dan lingkungan hidup, kepemanduan wisata dan wisata berkelanjutan, pelayanan pada penjemputan ( transfer in ) dan pengantaran wisatawan",,,,,,,,,CP-000,"Capaian Pembelajaran (master), id 119",,,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,,,extracted_machine,OFFICIAL_PUBLIC_ACCESS,medium,machine-extracted phase-level CP; element tables pending
CPM-EKOWISATA-F,ID,Kurikulum Nasional,2026,2026/2027,SMA,F,11-12,Ekowisata,,,,CP-EKOWISATA-F,"Pada akhir fase F, murid memiliki kemampuan sebagai berikut. 1. Perencanaan dan pengemasan perjalanan ekowisata Menerapkan perencanaan dan pengemasan program perjalanan ekowisata, penginventarisasian potensi-potensi ekowisata; mengklasifikasikan komponen-komponen pendukung ekowisata; dan menerapkan pengemasan ekowisata berdasarkan pariwisata berkelanjutan. 2. Penghitungan biaya perjalanan ekowisata Menganalisis perhitungan harga, menerapkan pelaporan perhitungan harga, tindak lanjut perhitungan harga berdasarkan komponen-komponen biaya perjalanan ekowisata, seperti biaya transportasi, biaya akomodasi, dan komponen biaya lainnya. 3. Pengorganisasian dan operasionalisasi perjalanan ekowisata Menerapkan penyusunan langkah-langkah penyelenggaraan perjalanan ekowisata, menjalin hubungan dengan kalangan industri dan masyarakat setempat, penyusunan administrasi penyelenggaraan perjalanan ekowisata, penyusunan pengalokasian sumber daya tur, penyusunan pengembangan rencana operasional, penyusunan pengelolaan risiko operasional, pengoperasian tur di daerah wisata terpencil, koordinasi kegiatan pengoordinasian kegiatan pariwisata budaya yang sesuai, prosedur keselamatan dan keamanan sehingga dapat memantau aktivitas pariwisata yang sesuai dengan budaya, serta penggunaan Bahasa Inggris di tingkat operasional dasar. 4. Kepemanduan ekowisata Menganalisis materi interpretatif untuk kegiatan ekowisata, menerapkan pekerjaan sebagai pemandu wisata, menerapkan pengelolaan kegiatan interpretatif, penyusunan penyajian komentar wisata, penggunaan Bahasa Inggris di tingkat operasional dasar, dan keterampilan tambahan lainnya yang sesuai dengan karakteristik wilayah destinasi ekowisata.",,,,,,,,,CP-000,"Capaian Pembelajaran (master), id 119",,,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,,,extracted_machine,OFFICIAL_PUBLIC_ACCESS,medium,machine-extracted phase-level CP; element tables pending
CPM-PERHOTELAN-F,ID,Kurikulum Nasional,2026,2026/2027,SMA,F,11-12,Perhotelan,,,,CP-PERHOTELAN-F,"Pada akhir fase F, murid memiliki kemampuan sebagai berikut. 1. Front Office Menerapkan layanan front office berdasarkan okupasi telephone operator, reservation staff, bellboy, guest service agent, dan butler. 2. Housekeeping & Laundry Menerapkan pengetahuan dan keterampilan sesuai okupasi public area cleaner, room attendant, laundry attendant , dan florist attendan t. 3. Food & Beverage Service Menerapkan prosedur kerja sesuai okupasi waiter server di restoran dan room service, serta penerimaan dan penyimpanan barang sesuai standar kebersihan dan kerapian.",,,,,,,,,CP-000,"Capaian Pembelajaran (master), id 119",,,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,,,extracted_machine,OFFICIAL_PUBLIC_ACCESS,medium,machine-extracted phase-level CP; element tables pending
