learning_outcome_code,education_level,phase,subject,element_name,learning_outcome_text,source_resource_id,official_source_url,verification_status
LO-PENDIDIKAN-AGAMA-KATOLIK-DAN-BUDI-PEKERTI-A-1.3,SD,A,Pendidikan Agama Katolik dan Budi Pekerti,Gereja,"Memahami imannya dengan cara membuat tanda salib, berdoa Bapa Kami, Salam Maria, dan Kemuliaan; memahami iman dengan melaksanakan perintah Allah, dan membiasakan diri dengan berdoa pujian, syukur dan permohonan.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-KATOLIK-DAN-BUDI-PEKERTI-A-1.4,SD,A,Pendidikan Agama Katolik dan Budi Pekerti,Masyarakat,"Memahami lingkungan keluarga, dan teman-teman, memiliki kebiasaan bekerja sama dengan anggota keluarga dan teman-teman; memahami iman di tengah masyarakat melalui kebiasaan hidup rukun dengan tetangga dan bergotong royong merawat lingkungan.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-KATOLIK-DAN-BUDI-PEKERTI-B-2.1,SD,B,Pendidikan Agama Katolik dan Budi Pekerti,Pribadi Peserta Didik,"Memahami dirinya sebagai pribadi yang tumbuh dan berkembang, mewujudkan iman dengan cara melakukan perbuatan baik; memahami diri sebagai pribadi yang unik, bersyukur dan bersedia mengembangkan keunikan diri bersama orang lain dan lingkungan sekitar.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-KATOLIK-DAN-BUDI-PEKERTI-B-2.2,SD,B,Pendidikan Agama Katolik dan Budi Pekerti,Yesus Kristus,"Memahami karya keselamatan Allah melalui tokoh-tokoh Yusuf, Musa, dan Yosua; memahami Sepuluh Perintah Allah sebagai pedoman hidup; memahami bangsa Israel memasuki tanah terjanji, Allah memberkati pemimpin Israel (Samuel, Saul, dan Daud); memahami Yesus sebagai pemenuhan janji Allah yang mewartakan Kerajaan Allah melalui perkataan, perbuatan, dan mukjizat",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-KATOLIK-DAN-BUDI-PEKERTI-B-2.3,SD,B,Pendidikan Agama Katolik dan Budi Pekerti,Gereja,"Murid memahami sakramen baptis, sakramen ekaristi, dan sakramen tobat; mengungkapkan rasa syukur dalam doa pribadi dan doa bersama, mewujudkan makna doa melalui sikap dan tindakan dalam kehidupan sehari-hari.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-KATOLIK-DAN-BUDI-PEKERTI-B-2.4,SD,B,Pendidikan Agama Katolik dan Budi Pekerti,Masyarakat,"Mewujudkan imannya di tengah masyarakat melalui kebiasaan menghormati pemimpin masyarakat, menghargai tradisi masyarakat, melestarikan lingkungan alam; mewujudkan rasa hormat terhadap orang tua, menghormati hidup pribadi, menghormati milik orang lain.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-KATOLIK-DAN-BUDI-PEKERTI-C-3.1,SD,C,Pendidikan Agama Katolik dan Budi Pekerti,Pribadi Peserta Didik,Memahami diri sebagai perempuan atau laki-laki sebagai citra Allah yang sederajat dan saling melengkapi; memahami hak dan kewajiban dirinya sebagai warga negara dan bangga sebagai bangsa Indonesia; memahami diri sebagai warga dunia.,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-KATOLIK-DAN-BUDI-PEKERTI-C-3.2,SD,C,Pendidikan Agama Katolik dan Budi Pekerti,Yesus Kristus,"Memahami perjuangan tokoh-tokoh kitab suci: Daud sebagai pemimpin yang tangguh; Salomo yang bijaksana, dan Ester perempuan pemberani, serta tokoh Maria dan Elisabet yang setia dan berserah kepada Allah; meneladani Yesus yang taat kepada Allah; mengajarkan pengampunan, memanggil orang berdosa; menderita, wafat, dan bangkit; mengutus Roh Kudus untuk menguatkan para rasul, dan orang yang beriman kepada-Nya; memahami perjuangan Nabi Elia yang menobatkan bangsa Israel; Nabi Amos sebagai pejuang keadilan; dan Nabi Yesaya yang me-nubuat-kan kedatangan Juru Selamat; memahami Yesus yang mewartakan kerajaan Allah dengan perkataan dan perbuatan.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-KATOLIK-DAN-BUDI-PEKERTI-C-3.3,SD,C,Pendidikan Agama Katolik dan Budi Pekerti,Gereja,"Mewujudkan iman dalam kehidupan sehari-hari, melibatkan diri dalam kehidupan menggereja, sebagai wujud kehidupan bersama yang dijiwai oleh Roh Kudus; memahami gereja yang satu, kudus, katolik, dan apostolik; persekutuan para kudus; pengampunan dosa, kebangkitan badan dan kehidupan kekal.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-KATOLIK-DAN-BUDI-PEKERTI-C-3.4,SD,C,Pendidikan Agama Katolik dan Budi Pekerti,Masyarakat,"Memahami pentingnya terlibat aktif dalam pelestarian lingkungan, bersikap jujur, bertindak menurut hati nurani, menegakkan keadilan dalam hidup sehari-hari sebagai orang beriman kristiani, melakukan dialog antar umat beragama.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-KATOLIK-DAN-BUDI-PEKERTI-D-4.1,SMP,D,Pendidikan Agama Katolik dan Budi Pekerti,Pribadi Peserta Didik,"Memahami manusia sebagai citra Allah yang unik, sebagai laki-laki dan perempuan; memahami kemampuan dan keterbatasan; memahami diri yang tumbuh dan berkembang karena peran keluarga, teman, satuan pendidikan, dan gereja.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-KATOLIK-DAN-BUDI-PEKERTI-D-4.2,SMP,D,Pendidikan Agama Katolik dan Budi Pekerti,Yesus Kristus,"Memahami pribadi Yesus yang berbelas kasih, pengampun, dan pendoa; memahami pribadi dan karya Yesus sebagai pemenuhan janji Allah, yang mewartakan kerajaan Allah melalui sabda, perbuatan, dan mukjizat-Nya; memahami Yesus yang memanggil dan mengutus para murid-Nya; memahami sengsara, wafat, dan kebangkitan Yesus, peristiwa Yesus naik ke surga; memahami Yesus yang mengutus Roh Kudus, Roh Kudus memberi kekuatan bagi para murid dan umat manusia.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-KATOLIK-DAN-BUDI-PEKERTI-D-4.3,SMP,D,Pendidikan Agama Katolik dan Budi Pekerti,Gereja,"Memahami gereja sebagai komunitas, karya pelayanan ( Kerygma, Liturgia, Martyria, Koinonia , dan Diakonia ), gereja sebagai sakramen; memahami sakramen-sakramen inisiasi yaitu baptis, ekaristi, dan krisma; memahami sakramen tobat dan sakramen pengurapan orang sakit; memahami makna sakramen perkawinan, sakramen imamat dalam membangun masa depan.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-KATOLIK-DAN-BUDI-PEKERTI-D-4.4,SMP,D,Pendidikan Agama Katolik dan Budi Pekerti,Masyarakat,"Memahami kebebasan sebagai anak-anak Allah dan sabda bahagia dalam upaya membangun kehidupan bersama; memahami Allah sebagai sumber keselamatan sejati dan menanggapinya dengan beriman, hidup dalam kebersamaan dengan jemaat serta mengikuti teladan Bunda Maria; memahami hak dan kewajiban anggota gereja dan masyarakat; memahami pentingnya menghargai keluhuran martabat manusia dengan mengembangkan budaya kehidupan, keadilan dan kejujuran; memahami alam sebagai rumah kita bersama (Ensiklik Laudato Si ); memahami sikap gereja Katolik terhadap agama dan kepercayaan lain ( Nostra Aetate ), membangun kebersamaan dengan semua orang.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-KATOLIK-DAN-BUDI-PEKERTI-E-5.1,SMA,E,Pendidikan Agama Katolik dan Budi Pekerti,Pribadi Peserta Didik,"Memahami dirinya sebagai pribadi yang unik, kesetaraan antara laki-laki dan perempuan, memiliki keutuhan martabat sebagai citra Allah; memahami suara hati, mampu bersikap kritis dan bertanggung jawab terhadap pengaruh media massa, media sosial, ideologi, dan gaya hidup saat ini.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-KATOLIK-DAN-BUDI-PEKERTI-E-5.2,SMA,E,Pendidikan Agama Katolik dan Budi Pekerti,Yesus Kristus,"Memahami Yesus sebagai Putra Allah dan Juru Selamat yang mewartakan kerajaan Allah, mengalami sengsara, wafat, bangkit, dan naik ke surga; memahami Tri Tunggal Maha Kudus, peran Roh Kudus; menjadikan Yesus sebagai idola dan sahabat sejati.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-KATOLIK-DAN-BUDI-PEKERTI-E-5.3,SMA,E,Pendidikan Agama Katolik dan Budi Pekerti,Gereja,"Memahami kitab suci, radisi suci dan magisterium sebagai sumber ajaran kristiani.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-KATOLIK-DAN-BUDI-PEKERTI-E-5.4,SMA,E,Pendidikan Agama Katolik dan Budi Pekerti,Masyarakat,Memahami hidup berpola pada pribadi Yesus Kristus dalam mewujudkan imannya di tengah masyarakat.,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-KATOLIK-DAN-BUDI-PEKERTI-F-6.1,SMA,F,Pendidikan Agama Katolik dan Budi Pekerti,Pribadi Peserta Didik,"Memahami makna panggilan hidup berkeluarga,membiara, klerus, karya/profesi.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-KATOLIK-DAN-BUDI-PEKERTI-F-6.2,SMA,F,Pendidikan Agama Katolik dan Budi Pekerti,Yesus Kristus,-,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-KATOLIK-DAN-BUDI-PEKERTI-F-6.3,SMA,F,Pendidikan Agama Katolik dan Budi Pekerti,Gereja,"Memahami gereja sebagai umat Allah; memahami sifat gereja; memahami peran hierarki dan awam; memahami karya pastoral gereja ( Kerygma , Koinonia , Liturgia , Diakonia , Martyria ).",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-KATOLIK-DAN-BUDI-PEKERTI-F-6.4,SMA,F,Pendidikan Agama Katolik dan Budi Pekerti,Masyarakat,"Memahami hubungan gereja dan dunia, ajaran sosial gereja, hak asasi manusia dalam terang kitab suci; memahami budaya kasih, menghargai hidup; memahami makna kejujuran, keadilan, kebenaran, dan pelestarian lingkungan hidup; memahami keberagaman masyarakat Indonesia, moderasi beragama dalam konteks dialog dan kerja sama; memahami peran umat Katolik dalam membangun bangsa dan negara.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-HINDU-DAN-BUDI-PEKERTI-A-1.1,SD,A,Pendidikan Agama Hindu dan Budi Pekerti,Kitab Suci Weda,Memahami kitab Ramayana dan Mahabharata.,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-HINDU-DAN-BUDI-PEKERTI-A-1.2,SD,A,Pendidikan Agama Hindu dan Budi Pekerti,Sraddha dan Bhakti,Memahami Hyang Widhi Wasa sebagai pencipta dan sumber hidup.,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-HINDU-DAN-BUDI-PEKERTI-A-1.3,SD,A,Pendidikan Agama Hindu dan Budi Pekerti,Susila,"Memahami Subha dan Asubha Karma , serta Tri Kaya Parisudha.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-HINDU-DAN-BUDI-PEKERTI-A-1.4,SD,A,Pendidikan Agama Hindu dan Budi Pekerti,Acara,Memahami Dainika Upasana dan sarana persembahyangan.,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-HINDU-DAN-BUDI-PEKERTI-A-1.5,SD,A,Pendidikan Agama Hindu dan Budi Pekerti,Sejarah Agama Hindu,Memahami tokoh-tokoh kerajaan Hindu di Indonesia.,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-HINDU-DAN-BUDI-PEKERTI-B-2.1,SD,B,Pendidikan Agama Hindu dan Budi Pekerti,Kitab Suci Weda,Memahami kitab Purana.,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-HINDU-DAN-BUDI-PEKERTI-B-2.2,SD,B,Pendidikan Agama Hindu dan Budi Pekerti,Sraddha dan Bhakti,Memahami Hyang Widhi Wasa sebagai Tri Murti dan Cadu Sakti.,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-HINDU-DAN-BUDI-PEKERTI-B-2.3,SD,B,Pendidikan Agama Hindu dan Budi Pekerti,Susila,Memahami Tri Parartha dan Catur Paramitha.,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-HINDU-DAN-BUDI-PEKERTI-B-2.4,SD,B,Pendidikan Agama Hindu dan Budi Pekerti,Acara,Memahami Hari Suci dan Tempat Suci agama Hindu sesuai kearifan lokal.,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-HINDU-DAN-BUDI-PEKERTI-B-2.5,SD,B,Pendidikan Agama Hindu dan Budi Pekerti,Sejarah Agama Hindu,Memahami tokoh-tokoh kerajaan Hindu di Indonesia.,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-HINDU-DAN-BUDI-PEKERTI-C-3.1,SD,C,Pendidikan Agama Hindu dan Budi Pekerti,Kitab Suci Weda,Memahami Weda Sruti dan Weda Smerti.,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-HINDU-DAN-BUDI-PEKERTI-C-3.2,SD,C,Pendidikan Agama Hindu dan Budi Pekerti,Sraddha dan Bhakti,Memahami Bhuana Agung dan Bhuana Alit.,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-HINDU-DAN-BUDI-PEKERTI-C-3.3,SD,C,Pendidikan Agama Hindu dan Budi Pekerti,Susila,Memahami ajaran Catur Guru dan Catur Asrama.,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-HINDU-DAN-BUDI-PEKERTI-C-3.4,SD,C,Pendidikan Agama Hindu dan Budi Pekerti,Acara,Memahami Panca Yadnya dan Manggalaning Yadnya.,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-HINDU-DAN-BUDI-PEKERTI-C-3.5,SD,C,Pendidikan Agama Hindu dan Budi Pekerti,Sejarah Agama Hindu,Memahami Sejarah Perkembangan Agama Hindu di Indonesia.,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-HINDU-DAN-BUDI-PEKERTI-D-4.1,SMP,D,Pendidikan Agama Hindu dan Budi Pekerti,Kitab Suci Weda,"Memahami Upaweda , Wedangga , dan Nibhanda.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-HINDU-DAN-BUDI-PEKERTI-D-4.2,SMP,D,Pendidikan Agama Hindu dan Budi Pekerti,Sraddha dan Bhakti,"Memahami Atman, Asta Aiswarya, dan Catur Marga.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-HINDU-DAN-BUDI-PEKERTI-D-4.3,SMP,D,Pendidikan Agama Hindu dan Budi Pekerti,Susila,"Memahami Tri Hita Karana , Catur Purusa Artha , serta Panca Yama Brata dan Panca Niyama Brata.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-HINDU-DAN-BUDI-PEKERTI-D-4.4,SMP,D,Pendidikan Agama Hindu dan Budi Pekerti,Acara,"Memahami Upakara, Dharma Gita, serta Budaya Hidup Bersih dan Sehat menurut Weda.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-HINDU-DAN-BUDI-PEKERTI-D-4.5,SMP,D,Pendidikan Agama Hindu dan Budi Pekerti,Sejarah Agama Hindu,Memahami Sejarah Perkembangan Agama Hindu di Asia.,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-HINDU-DAN-BUDI-PEKERTI-E-5.1,SMA,E,Pendidikan Agama Hindu dan Budi Pekerti,Kitab Suci Weda,Memahami Dharmasastra.,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-HINDU-DAN-BUDI-PEKERTI-E-5.2,SMA,E,Pendidikan Agama Hindu dan Budi Pekerti,Sraddha dan Bhakti,Memahami Karmaphala dan Punarbhawa.,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-HINDU-DAN-BUDI-PEKERTI-E-5.3,SMA,E,Pendidikan Agama Hindu dan Budi Pekerti,Susila,Memahami ajaran Catur Warna.,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-HINDU-DAN-BUDI-PEKERTI-E-5.4,SMA,E,Pendidikan Agama Hindu dan Budi Pekerti,Acara,Memahami Yadnya dan Ramayana dan Mahabhrata.,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-HINDU-DAN-BUDI-PEKERTI-E-5.5,SMA,E,Pendidikan Agama Hindu dan Budi Pekerti,Sejarah Agama Hindu,Memahami Corak Keagamaan Hindu di dunia.,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-HINDU-DAN-BUDI-PEKERTI-F-6.1,SMA,F,Pendidikan Agama Hindu dan Budi Pekerti,Kitab Suci Weda,Memahami Kodifikasi Weda dan Ajaran Upanisad.,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-HINDU-DAN-BUDI-PEKERTI-F-6.2,SMA,F,Pendidikan Agama Hindu dan Budi Pekerti,Sraddha dan Bhakti,Memahami Darsana dan Moksa.,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-HINDU-DAN-BUDI-PEKERTI-F-6.3,SMA,F,Pendidikan Agama Hindu dan Budi Pekerti,Susila,Memahami konsep Keluarga Sukhinah dan Karakter Kepemimpinan Hindu.,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-HINDU-DAN-BUDI-PEKERTI-F-6.4,SMA,F,Pendidikan Agama Hindu dan Budi Pekerti,Acara,"Memahami Seni Keagamaan Hindu serta Yogacara dalam Mantra , Yantra , dan Tantra.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-HINDU-DAN-BUDI-PEKERTI-F-6.5,SMA,F,Pendidikan Agama Hindu dan Budi Pekerti,Sejarah Agama Hindu,Memahami Sejarah Organisasi Keagamaan Hindu di Indonesia.,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-BUDDHA-DAN-BUDI-PEKERTI-A-1.1,SD,A,Pendidikan Agama Buddha dan Budi Pekerti,Sejarah,"Memahami identitas diri dan keluarganya, serta memiliki keterbukaan untuk menghargai perbedaan identitas dan budaya teman-temannya di lingkungan rumah, sekolah, dan rumah ibadah. murid mengamalkan sifat-sifat kehidupan para Bodhisattva, para Buddha, siswa Buddha atau tokoh Buddhis inspiratif dalam menyayangi diri sendiri dengan menjaga kesehatan fisik dan batin, membiasakan diri untuk bersikap hormat dan menjaga ucapan di lingkungannya sesuai kisah Jataka.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
LO-PENDIDIKAN-AGAMA-BUDDHA-DAN-BUDI-PEKERTI-A-1.2,SD,A,Pendidikan Agama Buddha dan Budi Pekerti,Ritual dan kelompok dengan anggota yang beragam identitas agama,"Memahami identitas agama Buddha kepercayaan lainnya dalam suatu dan kepercayaan. murid memahami simbol-simbol keagamaan Buddha, agama dan kepercayaan lain di lingkungan rumah dan sekolahnya.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,superseded_pending_review
